index,KATEGORI,KODE PTN,PTN,KABUPATEN,PROVINSI,KODE PRODI,PRODI,JENJANG,DAYA TAMPUNG 2025,PEMINAT 2024,JENIS PORTOFOLIO
157,PTN AKADEMIK,1114,UNIVERSITAS SAMUDRA,Kota Langsa,Aceh,11141024,PENDIDIKAN BAHASA INDONESIA,Sarjana,48,111,Tidak Ada
158,PTN AKADEMIK,1114,UNIVERSITAS SAMUDRA,Kota Langsa,Aceh,11141025,AKUNTANSI,Sarjana,48,101,Tidak Ada
159,PTN AKADEMIK,1114,UNIVERSITAS SAMUDRA,Kota Langsa,Aceh,11141026,GEOFISIKA,Sarjana,12,7,Tidak Ada
160,PTN AKADEMIK,1114,UNIVERSITAS SAMUDRA,Kota Langsa,Aceh,11141027,PENDIDIKAN ILMU PENGETAHUAN ALAM,Sarjana,12,,Tidak Ada
161,PTN AKADEMIK,1114,UNIVERSITAS SAMUDRA,Kota Langsa,Aceh,11141028,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,Sarjana,12,,Tidak Ada
162,PTN AKADEMIK,1114,UNIVERSITAS SAMUDRA,Kota Langsa,Aceh,11141029,PENDIDIKAN VOKASIONAL SENI KULINER,Sarjana,12,,Tidak Ada
163,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151001,SENI KARAWITAN,Sarjana,24,4,Tidak Ada
164,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151002,SENI TARI,Sarjana,24,8,Tidak Ada
165,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151003,SENI TEATER,Sarjana,16,,Tidak Ada
166,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151004,SENI RUPA MURNI,Sarjana,24,3,Tidak Ada
167,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151005,KRIYA SENI,Sarjana,24,4,Tidak Ada
168,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151006,DESAIN KOMUNIKASI VISUAL,Sarjana,32,12,Tidak Ada
169,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151007,KAJIAN SASTRA BUDAYA,Sarjana,16,3,Tidak Ada
170,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151008,BAHASA ACEH,Sarjana,16,7,Tidak Ada
171,PTN AKADEMIK,1115,ISBI ACEH,Kabupaten Aceh Besar,Aceh,11151009,DESAIN INTERIOR,Sarjana,32,11,Tidak Ada
172,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211001,PENDIDIKAN DOKTER,Sarjana,80,2041,Tidak Ada
173,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211002,TEKNIK SIPIL,Sarjana,48,971,Tidak Ada
174,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211003,TEKNIK MESIN,Sarjana,48,706,Tidak Ada
175,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211004,TEKNIK ELEKTRO,Sarjana,40,623,Tidak Ada
176,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211005,TEKNIK INDUSTRI,Sarjana,52,1287,Tidak Ada
177,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211006,TEKNIK KIMIA,Sarjana,39,488,Tidak Ada
178,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211007,PENDIDIKAN DOKTER GIGI,Sarjana,48,1159,Tidak Ada
179,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211008,MATEMATIKA,Sarjana,32,270,Tidak Ada
180,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211009,KIMIA,Sarjana,32,193,Tidak Ada
181,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211010,FARMASI,Sarjana,64,1912,Tidak Ada
182,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211011,FISIKA,Sarjana,32,97,Tidak Ada
183,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211012,ILMU KESEHATAN MASYARAKAT,Sarjana,128,1853,Tidak Ada
184,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211013,AGROEKOTEKNOLOGI,Sarjana,96,862,Tidak Ada
185,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211014,KETEKNIKAN PERTANIAN,Sarjana,32,489,Tidak Ada
186,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211015,BIOLOGI,Sarjana,32,234,Tidak Ada
187,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211016,AGRIBISNIS,Sarjana,64,970,Tidak Ada
188,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211017,ILMU DAN TEKNOLOGI PANGAN,Sarjana,32,619,Tidak Ada
189,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211018,PETERNAKAN,Sarjana,58,318,Tidak Ada
190,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211019,ARSITEKTUR,Sarjana,32,495,Tidak Ada
191,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211020,ILMU KEPERAWATAN,Sarjana,77,1190,Tidak Ada
192,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211021,KEHUTANAN,Sarjana,64,745,Tidak Ada
193,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211022,ILMU KOMPUTER,Sarjana,48,1696,Tidak Ada
194,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211023,TEKNOLOGI INFORMASI,Sarjana,48,1534,Tidak Ada
195,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211024,MANAJEMEN SUMBER DAYA PERAIRAN,Sarjana,32,271,Tidak Ada
196,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211025,TEKNIK LINGKUNGAN,Sarjana,22,433,Tidak Ada
197,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211026,GIZI,Sarjana,32,600,Tidak Ada
198,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211027,ILMU HUKUM,Sarjana,192,3134,Tidak Ada
199,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211028,ILMU SEJARAH,Sarjana,39,152,Tidak Ada
200,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211029,ANTROPOLOGI SOSIAL,Sarjana,39,297,Tidak Ada
201,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211030,AKUNTANSI,Sarjana,80,1956,Tidak Ada
202,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211031,SOSIOLOGI,Sarjana,39,319,Tidak Ada
203,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211032,ILMU KESEJAHTERAAN SOSIAL,Sarjana,39,452,Tidak Ada
204,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211033,ILMU ADMINISTRASI NEGARA,Sarjana,38,946,Tidak Ada
205,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211034,ILMU KOMUNIKASI,Sarjana,38,1608,Tidak Ada
206,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211035,MANAJEMEN,Sarjana,80,2335,Tidak Ada
207,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211036,EKONOMI PEMBANGUNAN,Sarjana,56,775,Tidak Ada
208,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211037,ILMU POLITIK,Sarjana,39,506,Tidak Ada
209,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211038,SASTRA INDONESIA,Sarjana,48,258,Tidak Ada
210,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211039,SASTRA DAERAH UNTUK SASTRA MELAYU,Sarjana,26,14,Tidak Ada
211,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211040,SASTRA INGGRIS,Sarjana,75,643,Tidak Ada
212,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211041,SASTRA DAERAH UNTUK SASTRA BATAK,Sarjana,32,30,Tidak Ada
213,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211042,SASTRA ARAB,Sarjana,43,91,Tidak Ada
214,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211043,ETNO MUSIKOLOGI,Sarjana,32,47,Etnomusikologi
215,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211044,SASTRA JEPANG,Sarjana,16,234,Tidak Ada
216,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211045,ILMU PERPUSTAKAAN,Sarjana,32,339,Tidak Ada
217,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211046,SASTRA CINA,Sarjana,16,81,Tidak Ada
218,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211047,ILMU ADMINISTRASI NIAGA/BISNIS,Sarjana,38,1304,Tidak Ada
219,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211048,PSIKOLOGI,Sarjana,80,2037,Tidak Ada
220,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11211049,KEWIRAUSAHAAN,Sarjana,19,451,Tidak Ada
221,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11212064,PERBANKAN DAN KEUANGAN,Sarjana Terapan,40,3287,Tidak Ada
222,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11212065,ADMINISTRASI PERKANTORAN DIGITAL,Sarjana Terapan,32,1624,Tidak Ada
223,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11212066,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,44,,Tidak Ada
224,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11212067,STATISTIKA,Sarjana Terapan,40,1079,Tidak Ada
225,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11212068,KIMIA TERAPAN,Sarjana Terapan,32,333,Tidak Ada
226,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11212069,MANAJEMEN BISNIS PARIWISATA,Sarjana Terapan,40,1501,Tidak Ada
227,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11212070,TEKNOLOGI REKAYASA INSTRUMENTASI,Sarjana Terapan,40,,Tidak Ada
228,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11213050,METROLOGI DAN INSTRUMENTASI,Diploma Tiga,34,388,Tidak Ada
229,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11213054,ADMINISTRASI PERPAJAKAN,Diploma Tiga,40,4284,Tidak Ada
230,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11213056,BAHASA JEPANG,Diploma Tiga,20,397,Tidak Ada
231,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11213058,ANALIS FARMASI DAN MAKANAN,Diploma Tiga,24,2912,Tidak Ada
232,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11213059,BAHASA INGGRIS,Diploma Tiga,40,1078,Tidak Ada
233,PTN AKADEMIK,1121,UNIVERSITAS SUMATERA UTARA,Kota Medan,Sumatera Utara,11213060,TEKNIK INFORMATIKA,Diploma Tiga,40,3485,Tidak Ada
234,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221001,PENDIDIKAN MATEMATIKA,Sarjana,126,517,Tidak Ada
235,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221002,PENDIDIKAN BIOLOGI,Sarjana,138,493,Tidak Ada
236,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221003,PENDIDIKAN FISIKA,Sarjana,138,153,Tidak Ada
237,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221004,PENDIDIKAN KIMIA,Sarjana,180,216,Tidak Ada
238,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221005,PENDIDIKAN TEKNIK BANGUNAN,Sarjana,95,112,Tidak Ada
239,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221006,PENDIDIKAN TEKNIK MESIN,Sarjana,95,190,Tidak Ada
240,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221007,PENDIDIKAN TEKNIK ELEKTRO,Sarjana,84,86,Tidak Ada
241,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221008,KIMIA,Sarjana,79,125,Tidak Ada
242,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221009,BIOLOGI,Sarjana,110,210,Tidak Ada
243,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221010,ILMU KEOLAHRAGAAN,Sarjana,155,142,Olahraga
244,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221011,MATEMATIKA,Sarjana,84,139,Tidak Ada
245,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221012,FISIKA,Sarjana,58,55,Tidak Ada
246,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221013,PENDIDIKAN TEKNIK OTOMOTIF,Sarjana,95,111,Tidak Ada
247,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221014,GIZI,Sarjana,100,815,Tidak Ada
248,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221015,TEKNIK ELEKTRO,Sarjana,84,360,Tidak Ada
249,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221016,TEKNIK SIPIL,Sarjana,95,542,Tidak Ada
250,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221017,PENDIDIKAN TEKNOLOGI INFORMATIKA DAN KOMPUTER,Sarjana,95,558,Tidak Ada
251,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221018,ILMU KOMPUTER,Sarjana,89,1041,Tidak Ada
252,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221019,PENDIDIKAN IPA,Sarjana,79,245,Tidak Ada
253,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221021,PENDIDIKAN SEJARAH,Sarjana,115,333,Tidak Ada
254,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221022,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),Sarjana,115,504,Tidak Ada
255,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221023,PENDIDIKAN GEOGRAFI,Sarjana,115,327,Tidak Ada
256,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221024,"PEND. JASMANI, KESEHATAN & REKREASI",Sarjana,227,489,Olahraga
257,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221025,PENDIDIKAN KEPELATIHAN OLAHRAGA (PKO),Sarjana,227,353,Olahraga
258,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221026,PENDIDIKAN LUAR SEKOLAH (PLS),Sarjana,75,61,Tidak Ada
259,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221027,PENDIDIKAN EKONOMI,Sarjana,70,229,Tidak Ada
260,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221028,MANAJEMEN,Sarjana,95,1316,Tidak Ada
261,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221029,AKUNTANSI,Sarjana,84,883,Tidak Ada
262,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221030,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,162,825,Tidak Ada
263,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221031,PENDIDIKAN BAHASA INGGRIS,Sarjana,164,704,Tidak Ada
264,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221032,PENDIDIKAN BAHASA PERANCIS,Sarjana,85,51,Tidak Ada
265,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221033,PENDIDIKAN BAHASA JERMAN,Sarjana,85,70,Tidak Ada
266,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221034,PENDIDIKAN SENI RUPA,Sarjana,79,57,"Seni Rupa, Desain, dan Kriya"
267,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221035,SASTRA INDONESIA,Sarjana,95,152,Tidak Ada
268,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221036,SASTRA INGGRIS,Sarjana,95,365,Tidak Ada
269,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221038,PENDIDIKAN GURU SEKOLAH DASAR (PGSD),Sarjana,280,2610,Tidak Ada
270,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221039,PENDIDIKAN TATA BOGA,Sarjana,84,422,Tidak Ada
271,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221040,PENDIDIKAN TATA RIAS,Sarjana,95,374,Tidak Ada
272,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221041,PENDIDIKAN ANTROPOLOGI,Sarjana,115,244,Tidak Ada
273,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221042,PEND. GURU PENDIDIKAN ANAK USIA DINI,Sarjana,138,359,Tidak Ada
274,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221043,PENDIDIKAN BIMBINGAN DAN KONSELING,Sarjana,138,863,Tidak Ada
275,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221044,PENDIDIKAN AKUNTANSI,Sarjana,70,175,Tidak Ada
276,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221046,PENDIDIKAN ADMINISTRASI PERKANTORAN,Sarjana,70,405,Tidak Ada
277,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221047,PENDIDIKAN BISNIS,Sarjana,70,202,Tidak Ada
278,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221048,PENDIDIKAN TARI,Sarjana,110,98,Tari
279,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221049,PENDIDIKAN MUSIK,Sarjana,110,140,Musik
280,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221050,PENDIDIKAN TATA BUSANA,Sarjana,84,439,Tidak Ada
281,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221051,SENI PERTUNJUKAN,Sarjana,43,12,Sendratasik
282,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221052,ILMU EKONOMI,Sarjana,70,404,Tidak Ada
283,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221053,BISNIS DIGITAL,Sarjana,71,591,Tidak Ada
284,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221054,KEWIRAUSAHAAN,Sarjana,70,301,Tidak Ada
285,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221057,ARSITEKTUR,Sarjana,74,233,Tidak Ada
286,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221058,STATISTIKA,Sarjana,74,203,Tidak Ada
287,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221059,SAINS INFORMASI GEOGRAFI,Sarjana,30,,Tidak Ada
288,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11221060,HUKUM BISNIS,Sarjana,30,,Tidak Ada
289,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11222056,MANAJEMEN KONSTRUKSI,Sarjana Terapan,95,1149,Tidak Ada
290,PTN AKADEMIK,1122,UNIVERSITAS NEGERI MEDAN,Kota Medan,Sumatera Utara,11223055,TEKNIK MESIN,Diploma Tiga,74,909,Tidak Ada
291,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311001,FISIKA,Sarjana,48,65,Tidak Ada
292,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311002,KIMIA,Sarjana,48,158,Tidak Ada
293,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311003,MATEMATIKA,Sarjana,36,124,Tidak Ada
294,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311004,BIOLOGI,Sarjana,48,179,Tidak Ada
295,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311005,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,52,99,Tidak Ada
296,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311006,BUDIDAYA PERAIRAN,Sarjana,64,93,Tidak Ada
297,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311007,ILMU KELAUTAN,Sarjana,56,173,Tidak Ada
298,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311008,TEKNOLOGI HASIL PERIKANAN,Sarjana,52,77,Tidak Ada
299,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311009,PEMANFAATAN SUMBERDAYA PERIKANAN,Sarjana,44,76,Tidak Ada
300,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311010,AGROBISNIS PERIKANAN,Sarjana,40,53,Tidak Ada
301,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311011,AGROTEKNOLOGI,Sarjana,80,583,Tidak Ada
302,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311012,AGRIBISNIS,Sarjana,48,450,Tidak Ada
303,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311013,TEKNOLOGI HASIL PERTANIAN,Sarjana,32,209,Tidak Ada
304,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311014,KEHUTANAN,Sarjana,48,391,Tidak Ada
305,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311015,TEKNIK SIPIL,Sarjana,48,824,Tidak Ada
306,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311016,TEKNIK KIMIA,Sarjana,36,437,Tidak Ada
307,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311017,TEKNIK MESIN,Sarjana,40,539,Tidak Ada
308,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311018,TEKNIK ELEKTRO,Sarjana,48,477,Tidak Ada
309,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311019,KEDOKTERAN,Sarjana,72,1640,Tidak Ada
310,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311020,ILMU KEPERAWATAN ,Sarjana,92,1484,Tidak Ada
311,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311021,PENDIDIKAN MATEMATIKA,Sarjana,48,322,Tidak Ada
312,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311022,PENDIDIKAN BIOLOGI,Sarjana,32,335,Tidak Ada
313,PTN AKADEMIK,1131,UNIVERSITAS RIAU,Kota Pekanbaru,Riau,11311023,PENDIDIKAN FISIKA,Sarjana,32,109,Tidak Ada
