No,Provinsi,Kabupaten,Kecamatan,KB Sederajat,TK Sederajat,TPA,SPS,SD Sederajat,SMP Sederajat,SMA Sederajat,SMK Sederajat,SLB,DIKMAS,Total
4080,NUSA TENGGARA BARAT,KAB. DOMPU,KEMPO,738,222,0,29,1368,954,31,4,63,1375,4784
4081,NUSA TENGGARA BARAT,KAB. DOMPU,KILO,896,652,0,346,1372,586,126,20,0,168,4166
4082,NUSA TENGGARA BARAT,KAB. DOMPU,MANGGELEWA,1130,326,0,0,3293,1568,682,166,39,1157,8361
4083,NUSA TENGGARA BARAT,KAB. DOMPU,PAJO,555,437,0,282,697,592,235,4,56,423,3281
4084,NUSA TENGGARA BARAT,KAB. DOMPU,PEKAT,1340,898,0,118,2984,1239,496,143,62,467,7747
4085,NUSA TENGGARA BARAT,KAB. DOMPU,WOJA,2544,922,0,42,3815,2585,298,72,159,2020,12457
4086,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,BATU LAYAR,761,901,0,91,4668,1385,919,5,51,413,9194
4087,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,GERUNG,1629,1468,33,46,6530,3944,3714,1723,82,588,19757
4088,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,GUNUNG SARI,1367,1960,15,25,7982,6619,3459,181,0,4868,26476
4089,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,KEDIRI,1566,1033,51,0,4989,6390,4232,562,0,3452,22275
4090,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,KURIPAN,1182,399,0,0,2368,1862,540,2133,0,891,9375
4091,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,LABUAPI,1283,1190,0,4,4826,2153,810,328,0,69,10663
4092,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,LEMBAR,1666,588,0,0,4302,1916,455,721,0,1271,10919
4093,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,LINGSAR,1922,303,0,49,5538,1351,329,237,169,2336,12234
4094,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,NARMADA,1565,1505,0,178,10230,5746,2268,179,0,862,22533
4095,NUSA TENGGARA BARAT,KAB. LOMBOK BARAT,SEKOTONG,4312,571,0,0,6678,2570,714,208,0,2851,17904
4096,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,BATUKLIANG,2667,2102,0,124,7697,2849,1699,203,102,1061,18504
4097,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,BATUKLIANG UTARA,1602,1592,0,128,5155,2543,1137,467,0,707,13331
4098,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,JANAPRIA,4932,2060,0,57,7046,3630,1377,688,0,907,20697
4099,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,JONGGAT,1949,1985,0,266,7427,4668,1703,790,0,447,19235
4100,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,KOPANG,2223,2335,0,337,8490,4430,2244,1176,0,1234,22469
4101,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,PRAYA,1835,3818,0,103,11077,7819,4302,292,197,1279,30722
4102,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,PRAYA BARAT,3116,2548,0,202,7361,2812,1327,378,102,538,18384
4103,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,PRAYA BARAT DAYA,2569,842,0,0,5641,2677,1154,230,0,258,13371
4104,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,PRAYA TENGAH,1740,2400,0,23,7438,4123,2629,675,28,678,19734
4105,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,PRAYA TIMUR,1348,2412,0,0,5702,2607,1244,143,1,833,14290
4106,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,PRINGGARATA,1555,1865,37,38,7549,4257,2218,394,0,2959,20872
4107,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,PUJUT,2766,3834,0,92,10733,3563,1578,293,0,889,23748
4108,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,AIKMEL,726,2705,0,20,8687,4021,3186,686,0,715,20746
4109,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,JEROWARU,2113,1530,0,86,5586,2035,1019,162,30,451,13012
4110,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,KERUAK,1885,2329,0,147,4975,2584,1304,113,0,411,13748
4111,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,LABUHAN HAJI,1165,1667,0,165,6149,2605,740,161,0,519,13171
4112,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,LENEK,596,998,0,72,2333,1251,21,1,0,33,5305
4113,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,MASBAGIK,1256,2582,0,0,9212,4394,2057,88,1,286,19876
4114,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,MONTONG GADING,646,950,0,146,4557,2192,1254,236,0,244,10225
4115,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,PRINGGABAYA,1549,3148,0,261,8294,3120,771,449,0,166,17758
4116,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,PRINGGASELA,1432,1216,0,0,5743,2185,442,324,0,54,11396
4117,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,SAKRA,1073,1456,0,29,5725,3251,1291,952,3,144,13924
4118,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,SAKRA BARAT,723,2430,0,293,5488,3509,1719,146,0,500,14808
4119,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,SAKRA TIMUR,1100,1490,0,327,4934,2149,1701,48,0,350,12099
4120,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,SAMBELIA,915,747,0,0,2113,941,897,559,50,102,6324
4121,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,SELONG,941,2524,68,439,7518,7345,6018,485,311,161,25810
4122,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,SEMBALUN,488,709,0,0,1761,577,178,23,0,67,3803
4123,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,SIKUR,1092,2155,0,237,6875,3838,1245,1944,0,390,17776
4124,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,SUELA,879,1117,0,154,3833,2109,1556,98,0,320,10066
4125,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,SUKAMULIA,403,1114,0,87,3582,1046,816,1470,70,108,8696
4126,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,SURALAGA,742,2186,0,19,5218,3950,3745,422,0,170,16452
4127,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,TERARA,986,2057,0,197,5690,4008,3026,288,0,193,16445
4128,NUSA TENGGARA BARAT,KAB. LOMBOK TIMUR,WANASABA,1377,2351,0,40,6749,3152,2227,450,0,167,16513
4129,NUSA TENGGARA BARAT,KAB. LOMBOK UTARA,BAYAN,870,835,0,0,4145,1984,400,116,22,1416,9788
4130,NUSA TENGGARA BARAT,KAB. LOMBOK UTARA,GANGGA,469,1416,0,0,4786,1745,394,189,0,822,9821
4131,NUSA TENGGARA BARAT,KAB. LOMBOK UTARA,KAYANGAN,935,884,0,0,3313,2066,790,89,0,1970,10047
4132,NUSA TENGGARA BARAT,KAB. LOMBOK UTARA,PEMENANG,511,961,42,0,3599,1316,816,423,8,212,7888
4133,NUSA TENGGARA BARAT,KAB. LOMBOK UTARA,TANJUNG,344,1324,0,0,3112,2938,419,714,98,132,9081
4134,NUSA TENGGARA BARAT,KAB. SUMBAWA,ALAS,728,619,0,44,2278,1215,1067,720,4,396,7071
4135,NUSA TENGGARA BARAT,KAB. SUMBAWA,ALAS BARAT,653,575,0,0,1493,400,59,1,0,185,3366
4136,NUSA TENGGARA BARAT,KAB. SUMBAWA,BATULANTEH,412,221,0,72,860,317,82,0,0,63,2027
4137,NUSA TENGGARA BARAT,KAB. SUMBAWA,BUER,438,437,0,0,1249,448,58,694,0,438,3762
4138,NUSA TENGGARA BARAT,KAB. SUMBAWA,EMPANG,1227,366,0,82,1927,1447,243,0,0,4,5296
4139,NUSA TENGGARA BARAT,KAB. SUMBAWA,LABANGKA,785,38,0,0,536,325,0,5,0,321,2010
4140,NUSA TENGGARA BARAT,KAB. SUMBAWA,LABUHAN BADAS,999,249,35,14,2350,1071,210,2,0,445,5375
4141,NUSA TENGGARA BARAT,KAB. SUMBAWA,LANTUNG,139,36,0,0,149,114,0,0,0,0,438
4142,NUSA TENGGARA BARAT,KAB. SUMBAWA,LAPE,413,354,0,138,1048,64,6,0,0,176,2199
4143,NUSA TENGGARA BARAT,KAB. SUMBAWA,LENANGGUAR,305,121,0,0,686,428,113,157,0,59,1869
4144,NUSA TENGGARA BARAT,KAB. SUMBAWA,LOPOK,443,353,0,0,1318,731,0,430,22,110,3407
4145,NUSA TENGGARA BARAT,KAB. SUMBAWA,LUNYUK,489,493,0,28,1893,756,227,56,0,87,4029
4146,NUSA TENGGARA BARAT,KAB. SUMBAWA,MARONGE,295,188,0,61,619,228,293,0,0,4,1688
4147,NUSA TENGGARA BARAT,KAB. SUMBAWA,MOYO HILIR,825,522,0,0,1804,553,261,95,0,265,4325
4148,NUSA TENGGARA BARAT,KAB. SUMBAWA,MOYO HULU,582,423,0,62,1781,557,427,43,0,104,3979
4149,NUSA TENGGARA BARAT,KAB. SUMBAWA,MOYO UTARA,517,168,0,24,946,142,10,0,0,30,1837
4150,NUSA TENGGARA BARAT,KAB. SUMBAWA,ORONG TELU,249,0,0,58,418,153,82,0,0,170,1130
4151,NUSA TENGGARA BARAT,KAB. SUMBAWA,PLAMPANG,844,457,0,219,2472,1233,79,45,0,26,5375
4152,NUSA TENGGARA BARAT,KAB. SUMBAWA,RHEE,206,66,0,59,400,59,236,0,0,491,1517
4153,NUSA TENGGARA BARAT,KAB. SUMBAWA,ROPANG,231,0,0,0,508,171,1,0,0,0,911
4154,NUSA TENGGARA BARAT,KAB. SUMBAWA,SUMBAWA,624,1509,0,85,3610,1756,2034,1505,230,99,11452
4155,NUSA TENGGARA BARAT,KAB. SUMBAWA,TARANO,1075,408,0,88,1574,628,66,1,0,0,3840
4156,NUSA TENGGARA BARAT,KAB. SUMBAWA,UNTER IWES,822,264,0,30,1815,401,19,1163,0,33,4547
4157,NUSA TENGGARA BARAT,KAB. SUMBAWA,UTAN,1919,402,0,47,2290,1095,322,69,0,286,6430
4158,NUSA TENGGARA BARAT,KAB. SUMBAWA BARAT,BRANG ENE,82,213,0,0,453,261,0,110,0,0,1119
4159,NUSA TENGGARA BARAT,KAB. SUMBAWA BARAT,BRANG REA,205,242,0,106,1168,762,520,62,0,130,3195
4160,NUSA TENGGARA BARAT,KAB. SUMBAWA BARAT,JEREWEH,103,241,0,0,790,59,3,134,0,0,1330
4161,NUSA TENGGARA BARAT,KAB. SUMBAWA BARAT,MALUK,56,351,0,13,601,244,10,1,0,125,1401
4162,NUSA TENGGARA BARAT,KAB. SUMBAWA BARAT,POTO TANO,198,232,0,113,889,470,2,0,0,0,1904
4163,NUSA TENGGARA BARAT,KAB. SUMBAWA BARAT,SEKONGKANG,137,367,0,0,861,364,314,0,0,0,2043
4164,NUSA TENGGARA BARAT,KAB. SUMBAWA BARAT,SETELUK,307,686,0,107,1721,838,14,194,0,58,3925
4165,NUSA TENGGARA BARAT,KAB. SUMBAWA BARAT,TALIWANG,327,1430,82,143,4812,2997,695,880,58,408,11832
4166,NUSA TENGGARA BARAT,KOTA BIMA,ASAKOTA,355,1057,0,301,977,559,327,21,88,568,4253
4167,NUSA TENGGARA BARAT,KOTA BIMA,MPUNDA,626,1211,0,51,970,2865,527,287,0,1295,7832
4168,NUSA TENGGARA BARAT,KOTA BIMA,RABA,978,977,0,72,1866,799,239,22,157,1217,6327
4169,NUSA TENGGARA BARAT,KOTA BIMA,RASANAE BARAT,190,924,0,0,3030,3002,2476,1052,41,502,11217
4170,NUSA TENGGARA BARAT,KOTA BIMA,RASANAE TIMUR,317,385,0,128,1200,638,64,0,13,524,3269
4171,NUSA TENGGARA BARAT,KOTA MATARAM,AMPENAN,681,1968,0,0,5790,772,287,0,190,1058,10746
4172,NUSA TENGGARA BARAT,KOTA MATARAM,CAKRANEGARA,187,1377,0,22,5555,1073,508,18,30,511,9281
4173,NUSA TENGGARA BARAT,KOTA MATARAM,MATARAM,350,1979,70,0,6389,2148,831,119,4,757,12647
4174,NUSA TENGGARA BARAT,KOTA MATARAM,SANDUBAYA,284,1125,39,0,4329,2103,1958,601,35,0,10474
4175,NUSA TENGGARA BARAT,KOTA MATARAM,SEKARBELA,391,1074,14,0,3899,2590,1837,524,0,1116,11445
4176,NUSA TENGGARA BARAT,KOTA MATARAM,SELAPARANG,417,1628,4,5,5469,7254,2824,4953,0,70,22624
4177,NUSA TENGGARA TIMUR,KAB. ALOR,ABAD SELATAN,197,22,0,0,835,231,185,0,0,0,1470
4178,NUSA TENGGARA TIMUR,KAB. ALOR,ALOR BARAT DAYA,371,236,0,38,2287,1056,911,0,0,506,5405
4179,NUSA TENGGARA TIMUR,KAB. ALOR,ALOR BARAT LAUT,779,271,0,9,2898,1111,457,299,0,220,6044
4180,NUSA TENGGARA TIMUR,KAB. ALOR,ALOR SELATAN,143,190,0,0,1200,515,211,45,0,0,2304
4181,NUSA TENGGARA TIMUR,KAB. ALOR,ALOR TENGAH UTARA,362,142,0,0,1463,486,308,4,144,0,2909
4182,NUSA TENGGARA TIMUR,KAB. ALOR,ALOR TIMUR,193,61,0,0,1164,526,263,82,0,91,2380
4183,NUSA TENGGARA TIMUR,KAB. ALOR,ALOR TIMUR LAUT,201,99,0,0,1025,252,110,138,0,165,1990
4184,NUSA TENGGARA TIMUR,KAB. ALOR,KABOLA,192,159,0,18,839,375,115,0,0,592,2290
4185,NUSA TENGGARA TIMUR,KAB. ALOR,LEMBUR,126,29,0,0,600,72,2,0,0,0,829
4186,NUSA TENGGARA TIMUR,KAB. ALOR,MATARU,168,52,0,24,929,424,62,0,0,0,1659
4187,NUSA TENGGARA TIMUR,KAB. ALOR,PANTAR,331,140,0,0,1531,704,400,22,0,0,3128
4188,NUSA TENGGARA TIMUR,KAB. ALOR,PANTAR BARAT,151,108,0,0,907,403,224,0,0,0,1793
4189,NUSA TENGGARA TIMUR,KAB. ALOR,PANTAR BARAT LAUT,133,68,0,0,704,312,110,64,0,0,1391
4190,NUSA TENGGARA TIMUR,KAB. ALOR,PANTAR TENGAH,290,84,0,0,1247,654,392,130,32,129,2958
4191,NUSA TENGGARA TIMUR,KAB. ALOR,PANTAR TIMUR,239,60,0,48,1612,483,80,100,0,0,2622
4192,NUSA TENGGARA TIMUR,KAB. ALOR,PULAU PURA,129,24,0,0,719,289,131,0,0,1,1293
4193,NUSA TENGGARA TIMUR,KAB. ALOR,PUREMAN,60,0,0,0,372,157,68,0,0,26,683
4194,NUSA TENGGARA TIMUR,KAB. ALOR,TELUK MUTIARA,805,761,0,15,3235,1864,2348,1073,0,79,10180
4195,NUSA TENGGARA TIMUR,KAB. BELU,ATAMBUA BARAT,301,346,0,21,1709,262,515,21,44,876,4095
4196,NUSA TENGGARA TIMUR,KAB. BELU,ATAMBUA SELATAN,417,60,0,154,431,323,96,37,0,1361,2879
4197,NUSA TENGGARA TIMUR,KAB. BELU,KAKULUK MESAK,686,93,0,49,1956,357,183,3,0,0,3327
4198,NUSA TENGGARA TIMUR,KAB. BELU,KOTA ATAMBUA,472,338,0,0,1204,1982,378,884,129,147,5534
4199,NUSA TENGGARA TIMUR,KAB. BELU,LAMAKMEN,359,59,0,30,1061,429,143,0,0,0,2081
4200,NUSA TENGGARA TIMUR,KAB. BELU,LAMAKMEN SELATAN,593,0,0,66,1044,359,114,108,0,715,2999
4201,NUSA TENGGARA TIMUR,KAB. BELU,LASIOLAT,345,0,0,0,979,239,105,0,0,0,1668
4202,NUSA TENGGARA TIMUR,KAB. BELU,NANAET DUABESI,149,0,0,114,456,131,0,0,0,1,851
4203,NUSA TENGGARA TIMUR,KAB. BELU,RAIHAT,543,0,0,0,913,277,275,304,0,0,2312
4204,NUSA TENGGARA TIMUR,KAB. BELU,RAI MANUK,651,124,0,53,919,617,293,1,0,602,3260
4205,NUSA TENGGARA TIMUR,KAB. BELU,TASIFETO BARAT,933,123,0,0,1979,1234,1044,1,0,103,5417
4206,NUSA TENGGARA TIMUR,KAB. BELU,TASIFETO TIMUR,1032,14,0,46,2386,832,468,329,0,505,5612
4207,NUSA TENGGARA TIMUR,KAB. ENDE,DETUKELI,84,0,0,0,858,94,0,38,0,0,1074
4208,NUSA TENGGARA TIMUR,KAB. ENDE,DETUSOKO,217,73,0,0,1409,526,166,0,0,25,2416
4209,NUSA TENGGARA TIMUR,KAB. ENDE,ENDE,281,157,0,0,2102,616,0,0,0,0,3156
4210,NUSA TENGGARA TIMUR,KAB. ENDE,ENDE SELATAN,255,310,0,0,1383,624,20,0,1,9,2602
4211,NUSA TENGGARA TIMUR,KAB. ENDE,ENDE TENGAH,40,416,0,61,2028,599,101,715,50,238,4248
4212,NUSA TENGGARA TIMUR,KAB. ENDE,ENDE TIMUR,162,415,0,10,1903,993,1042,1494,0,1,6020
4213,NUSA TENGGARA TIMUR,KAB. ENDE,ENDE UTARA,125,288,0,4,1470,676,109,183,0,0,2855
4214,NUSA TENGGARA TIMUR,KAB. ENDE,KELIMUTU,102,77,0,0,953,358,0,2,0,0,1492
4215,NUSA TENGGARA TIMUR,KAB. ENDE,KOTA BARU,190,114,0,0,1213,610,124,25,0,0,2276
4216,NUSA TENGGARA TIMUR,KAB. ENDE,LEPEMBUSU KELISOKE,69,0,0,0,734,250,48,0,0,0,1101
4217,NUSA TENGGARA TIMUR,KAB. ENDE,LIO TIMUR,131,96,0,0,862,368,132,48,0,0,1637
4218,NUSA TENGGARA TIMUR,KAB. ENDE,MAUKARO,156,31,0,0,778,400,0,90,0,0,1455
4219,NUSA TENGGARA TIMUR,KAB. ENDE,MAUROLE,147,82,0,0,1095,675,3,0,0,0,2002
4220,NUSA TENGGARA TIMUR,KAB. ENDE,NANGAPANDA,146,322,0,27,2395,1021,323,291,0,0,4525
4221,NUSA TENGGARA TIMUR,KAB. ENDE,NDONA,140,96,0,0,1264,338,439,170,0,6,2453
4222,NUSA TENGGARA TIMUR,KAB. ENDE,NDONA TIMUR,37,0,0,0,463,48,0,0,0,0,548
4223,NUSA TENGGARA TIMUR,KAB. ENDE,NDORI,75,80,0,0,538,203,0,109,0,0,1005
4224,NUSA TENGGARA TIMUR,KAB. ENDE,PULAU ENDE,203,66,0,0,436,160,379,0,0,0,1244
4225,NUSA TENGGARA TIMUR,KAB. ENDE,WEWARIA,282,291,0,0,1545,656,263,117,0,66,3220
4226,NUSA TENGGARA TIMUR,KAB. ENDE,WOLOJITA,19,26,0,0,551,269,127,0,0,0,992
4227,NUSA TENGGARA TIMUR,KAB. ENDE,WOLOWARU,144,206,0,0,1609,1046,755,0,0,0,3760
4228,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,ADONARA,83,314,0,36,1034,539,108,151,0,0,2265
4229,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,ADONARA BARAT,40,423,0,0,1197,160,179,47,0,0,2046
4230,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,ADONARA TENGAH,20,299,0,0,1371,630,92,0,0,109,2521
4231,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,ADONARA TIMUR,11,702,0,0,1904,965,699,4,0,312,4597
4232,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,DEMON PAGONG,19,82,0,0,263,2,138,295,0,0,799
4233,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,ILE BOLENG,0,426,0,0,981,555,280,425,0,38,2705
4234,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,ILEBURA,19,171,0,0,394,174,87,0,0,0,845
4235,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,ILE MANDIRI,149,278,0,0,441,390,0,101,39,93,1491
4236,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,KELUBAGOLIT,22,333,0,0,952,306,377,0,0,0,1990
4237,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,LARANTUKA,226,858,0,24,2286,1544,707,595,153,170,6563
4238,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,LEWOLEMA,13,334,0,0,503,280,198,57,0,0,1385
4239,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,SOLOR BARAT,144,247,0,0,1040,392,91,0,0,0,1914
4240,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,SOLOR SELATAN,22,183,0,0,441,1,263,0,0,0,910
4241,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,SOLOR TIMUR,218,254,0,0,1581,785,411,126,0,0,3375
4242,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,TANJUNG BUNGA,19,487,0,28,1533,96,290,0,0,0,2453
4243,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,TITEHENA,79,316,0,0,1049,516,459,40,0,53,2512
4244,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,WITIHAMA,0,443,0,0,1240,635,398,341,0,40,3097
4245,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,WOTAN ULUMADO,77,188,0,20,776,382,163,0,0,0,1606
4246,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,WULANG GITANG,24,443,0,12,925,16,558,18,0,13,2009
4247,NUSA TENGGARA TIMUR,KAB. KUPANG,AMABI OEFETO,419,130,0,0,920,461,286,103,0,0,2319
4248,NUSA TENGGARA TIMUR,KAB. KUPANG,AMABI OEFETO TIMUR,621,52,0,0,1602,786,633,75,0,26,3795
4249,NUSA TENGGARA TIMUR,KAB. KUPANG,AMARASI,382,130,0,0,1918,941,1006,10,0,0,4387
4250,NUSA TENGGARA TIMUR,KAB. KUPANG,AMARASI BARAT,447,163,0,0,1559,347,266,66,4,0,2852
4251,NUSA TENGGARA TIMUR,KAB. KUPANG,AMARASI SELATAN,320,74,0,0,1104,565,81,113,0,0,2257
4252,NUSA TENGGARA TIMUR,KAB. KUPANG,AMARASI TIMUR,255,25,0,0,805,465,478,0,0,0,2028
4253,NUSA TENGGARA TIMUR,KAB. KUPANG,AMFOANG BARAT DAYA,215,0,0,0,588,263,180,0,0,0,1246
4254,NUSA TENGGARA TIMUR,KAB. KUPANG,AMFOANG BARAT LAUT,252,78,0,0,1369,531,358,1,0,128,2717
4255,NUSA TENGGARA TIMUR,KAB. KUPANG,AMFOANG SELATAN,342,18,0,0,1072,561,436,224,0,0,2653
4256,NUSA TENGGARA TIMUR,KAB. KUPANG,AMFOANG TENGAH,189,0,0,0,736,388,267,81,0,0,1661
4257,NUSA TENGGARA TIMUR,KAB. KUPANG,AMFOANG TIMUR,210,12,0,0,782,462,401,0,0,0,1867
4258,NUSA TENGGARA TIMUR,KAB. KUPANG,AMFOANG UTARA,210,44,0,0,780,449,276,82,0,0,1841
4259,NUSA TENGGARA TIMUR,KAB. KUPANG,FATULEU,478,288,0,0,2334,1453,684,310,70,265,5882
4260,NUSA TENGGARA TIMUR,KAB. KUPANG,FATULEU BARAT,194,38,0,0,1328,479,394,0,0,0,2433
4261,NUSA TENGGARA TIMUR,KAB. KUPANG,FATULEU TENGAH,138,22,0,0,584,287,163,0,0,0,1194
4262,NUSA TENGGARA TIMUR,KAB. KUPANG,KUPANG BARAT,357,103,0,0,1954,879,608,197,0,403,4501
4263,NUSA TENGGARA TIMUR,KAB. KUPANG,KUPANG TENGAH,1017,503,0,0,3347,1605,711,558,0,185,7926
4264,NUSA TENGGARA TIMUR,KAB. KUPANG,KUPANG TIMUR,1694,292,0,0,4292,1230,372,216,0,488,8584
4265,NUSA TENGGARA TIMUR,KAB. KUPANG,NEKAMESE,501,32,0,0,1315,582,88,0,0,138,2656
4266,NUSA TENGGARA TIMUR,KAB. KUPANG,SEMAU,295,44,0,0,741,216,340,57,16,86,1795
4267,NUSA TENGGARA TIMUR,KAB. KUPANG,SEMAU SELATAN,151,37,0,0,758,162,279,0,0,199,1586
4268,NUSA TENGGARA TIMUR,KAB. KUPANG,SULAMU,231,144,0,0,2007,749,388,74,0,0,3593
4269,NUSA TENGGARA TIMUR,KAB. KUPANG,TAEBENU,561,134,0,0,1315,643,641,34,33,147,3508
4270,NUSA TENGGARA TIMUR,KAB. KUPANG,TAKARI,565,93,0,0,2880,1092,296,408,0,519,5853
4271,NUSA TENGGARA TIMUR,KAB. LEMBATA,ATADEI,34,103,0,0,782,343,0,2,0,0,1264
4272,NUSA TENGGARA TIMUR,KAB. LEMBATA,BUYASURI,21,724,0,0,2237,1382,945,203,0,0,5512
4273,NUSA TENGGARA TIMUR,KAB. LEMBATA,ILE APE,48,269,0,0,818,505,44,372,0,0,2056
4274,NUSA TENGGARA TIMUR,KAB. LEMBATA,ILE APE TIMUR,28,140,0,0,468,191,12,0,0,0,839
4275,NUSA TENGGARA TIMUR,KAB. LEMBATA,LEBATUKAN,0,301,0,0,938,333,182,0,0,0,1754
4276,NUSA TENGGARA TIMUR,KAB. LEMBATA,NAGA WUTUNG,43,229,0,0,717,273,1,11,5,0,1279
4277,NUSA TENGGARA TIMUR,KAB. LEMBATA,NUBATUKAN,250,744,48,22,2520,1205,634,400,25,665,6513
4278,NUSA TENGGARA TIMUR,KAB. LEMBATA,OMESURI,178,571,0,0,2073,991,110,0,0,0,3923
4279,NUSA TENGGARA TIMUR,KAB. LEMBATA,WULANDONI,25,244,0,0,862,467,2,2,0,0,1602
4280,NUSA TENGGARA TIMUR,KAB. MALAKA,BOTIN LEOBELE,314,0,0,0,580,249,43,0,0,0,1186
4281,NUSA TENGGARA TIMUR,KAB. MALAKA,IO KUFEU,334,18,0,0,1021,173,88,0,0,78,1712
4282,NUSA TENGGARA TIMUR,KAB. MALAKA,KOBALIMA,388,26,0,0,974,407,163,270,0,45,2273
4283,NUSA TENGGARA TIMUR,KAB. MALAKA,KOBALIMA TIMUR,175,0,0,0,694,54,10,0,0,0,933
4284,NUSA TENGGARA TIMUR,KAB. MALAKA,LAENMANEN,723,0,0,0,1420,225,29,0,0,30,2427
4285,NUSA TENGGARA TIMUR,KAB. MALAKA,MALAKA BARAT,1214,1,0,0,2507,275,408,0,0,103,4508
4286,NUSA TENGGARA TIMUR,KAB. MALAKA,MALAKA TENGAH,1479,156,0,0,3172,1329,771,236,0,396,7539
4287,NUSA TENGGARA TIMUR,KAB. MALAKA,MALAKA TIMUR,397,114,0,0,1230,147,25,0,0,164,2077
4288,NUSA TENGGARA TIMUR,KAB. MALAKA,RINHAT,524,67,0,0,1517,515,6,0,0,0,2629
4289,NUSA TENGGARA TIMUR,KAB. MALAKA,SASITAMEAN,393,24,0,0,605,405,233,211,0,0,1871
4290,NUSA TENGGARA TIMUR,KAB. MALAKA,WELIMAN,837,25,0,0,1010,396,492,0,13,198,2971
4291,NUSA TENGGARA TIMUR,KAB. MALAKA,WEWIKU,949,0,0,0,1610,694,1207,71,0,344,4875
4292,NUSA TENGGARA TIMUR,KAB. MANGGARAI,CIBAL,349,91,0,119,2344,727,1101,0,0,1,4732
4293,NUSA TENGGARA TIMUR,KAB. MANGGARAI,CIBAL BARAT,505,23,0,149,1638,627,292,0,0,96,3330
4294,NUSA TENGGARA TIMUR,KAB. MANGGARAI,LANGKE REMBONG,1017,911,86,483,5026,2876,2905,2503,114,83,16004
4295,NUSA TENGGARA TIMUR,KAB. MANGGARAI,LELAK,353,4,0,64,987,34,959,0,0,133,2534
4296,NUSA TENGGARA TIMUR,KAB. MANGGARAI,RAHONG UTARA,578,49,0,253,2172,627,7,46,0,55,3787
4297,NUSA TENGGARA TIMUR,KAB. MANGGARAI,REOK,524,186,0,86,1954,1154,382,7,0,0,4293
